region_id,case_id,optimization,source_type,input_count,output_count,structural_coverage,simulation_coverage,boolean_difference_coverage,formal_dependency_coverage,dependency_density,row_density_mean,column_density_mean,lower_triangularity,upper_triangularity,diagonal_concentration,bandwidth,minimum_dependency_slope,maximum_dependency_slope,carry_progression_score,multiplier_diagonal_score,operand_symmetry_score,output_prefix_dependency_score,selectivity_change_score,single_output_control_score,high_bit_priority_score,locality_score,regularity_score,simulation_evidence_level,boolean_difference_evidence_level,pattern_count,seed,runtime_seconds,schema_version
comparison_signed_lt_w2__resyn__whole_output_cone,comparison_signed_lt_w2,resyn,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000431,semantic_dependency_v1
comparison_signed_lt_w2__resyn2__whole_output_cone,comparison_signed_lt_w2,resyn2,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000421,semantic_dependency_v1
comparison_signed_lt_w2__rewrite__whole_output_cone,comparison_signed_lt_w2,rewrite,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000420,semantic_dependency_v1
comparison_signed_lt_w3__identity__ground_truth_region,comparison_signed_lt_w3,identity,ground_truth_region,6,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.166667,1.000000,0.166667,1.000000,0.000000,0.000000,0.083333,0.833333,1.000000,0.166667,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001120,semantic_dependency_v1
comparison_signed_lt_w3__identity__whole_output_cone,comparison_signed_lt_w3,identity,whole_output_cone,6,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.166667,1.000000,0.166667,1.000000,0.000000,0.000000,0.083333,0.833333,1.000000,0.166667,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001113,semantic_dependency_v1
comparison_signed_lt_w4__identity__ground_truth_region,comparison_signed_lt_w4,identity,ground_truth_region,8,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.125000,1.000000,0.000000,0.000000,0.062500,0.875000,1.000000,0.125000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.005591,semantic_dependency_v1
comparison_signed_lt_w4__identity__whole_output_cone,comparison_signed_lt_w4,identity,whole_output_cone,8,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.125000,1.000000,0.000000,0.000000,0.062500,0.875000,1.000000,0.125000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.005626,semantic_dependency_v1
comparison_unsigned_le_w2__balance__whole_output_cone,comparison_unsigned_le_w2,balance,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000659,semantic_dependency_v1
comparison_unsigned_le_w2__compress2rs__whole_output_cone,comparison_unsigned_le_w2,compress2rs,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000450,semantic_dependency_v1
comparison_unsigned_le_w2__dc2__whole_output_cone,comparison_unsigned_le_w2,dc2,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000428,semantic_dependency_v1
comparison_unsigned_le_w2__identity__ground_truth_region,comparison_unsigned_le_w2,identity,ground_truth_region,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000412,semantic_dependency_v1
comparison_unsigned_le_w2__identity__whole_output_cone,comparison_unsigned_le_w2,identity,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000396,semantic_dependency_v1
comparison_unsigned_le_w2__refactor__whole_output_cone,comparison_unsigned_le_w2,refactor,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000430,semantic_dependency_v1
comparison_unsigned_le_w2__resub__whole_output_cone,comparison_unsigned_le_w2,resub,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000624,semantic_dependency_v1
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000428,semantic_dependency_v1
comparison_unsigned_le_w2__resyn2__whole_output_cone,comparison_unsigned_le_w2,resyn2,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000419,semantic_dependency_v1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000422,semantic_dependency_v1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,6,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.166667,1.000000,0.166667,1.000000,0.000000,0.000000,0.083333,0.833333,1.000000,0.166667,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001328,semantic_dependency_v1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,6,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.166667,1.000000,0.166667,1.000000,0.000000,0.000000,0.083333,0.833333,1.000000,0.166667,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001331,semantic_dependency_v1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,8,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.125000,1.000000,0.000000,0.000000,0.062500,0.875000,1.000000,0.125000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.006266,semantic_dependency_v1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,8,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.125000,1.000000,0.000000,0.000000,0.062500,0.875000,1.000000,0.125000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.006265,semantic_dependency_v1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000510,semantic_dependency_v1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000429,semantic_dependency_v1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000434,semantic_dependency_v1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000444,semantic_dependency_v1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000457,semantic_dependency_v1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000500,semantic_dependency_v1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000580,semantic_dependency_v1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000450,semantic_dependency_v1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000442,semantic_dependency_v1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,4,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,1.000000,0.250000,1.000000,0.000000,0.000000,0.125000,0.750000,1.000000,0.250000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.000442,semantic_dependency_v1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,6,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.166667,1.000000,0.166667,1.000000,0.000000,0.000000,0.083333,0.833333,1.000000,0.166667,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001157,semantic_dependency_v1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,6,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.166667,1.000000,0.166667,1.000000,0.000000,0.000000,0.083333,0.833333,1.000000,0.166667,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001133,semantic_dependency_v1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,8,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.125000,1.000000,0.000000,0.000000,0.062500,0.875000,1.000000,0.125000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.005669,semantic_dependency_v1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,8,1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.125000,1.000000,0.125000,1.000000,0.000000,0.000000,0.062500,0.875000,1.000000,0.125000,0.000000,1.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.005711,semantic_dependency_v1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,5,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.400000,0.800000,0.200000,1.000000,0.000000,2.000000,0.200000,0.800000,1.000000,0.400000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.002657,semantic_dependency_v1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,5,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.400000,0.800000,0.200000,1.000000,0.000000,2.000000,0.200000,0.800000,1.000000,0.400000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.002610,semantic_dependency_v1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,7,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.357143,0.785714,0.142857,1.000000,0.000000,3.000000,0.178571,0.857143,1.000000,0.357143,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.027335,semantic_dependency_v1
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,7,4,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.357143,0.785714,0.142857,1.000000,0.000000,3.000000,0.178571,0.857143,1.000000,0.357143,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.028518,semantic_dependency_v1
control_mux2_w2__identity__ground_truth_region,control_mux2_w2,identity,ground_truth_region,5,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.300000,0.900000,0.200000,1.000000,0.000000,1.000000,0.150000,0.800000,1.000000,0.300000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001696,semantic_dependency_v1
control_mux2_w2__identity__whole_output_cone,control_mux2_w2,identity,whole_output_cone,5,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.300000,0.900000,0.200000,1.000000,0.000000,1.000000,0.150000,0.800000,1.000000,0.300000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.001563,semantic_dependency_v1
control_mux2_w3__identity__ground_truth_region,control_mux2_w3,identity,ground_truth_region,7,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.285714,0.857143,0.142857,1.000000,0.000000,2.000000,0.142857,0.857143,1.000000,0.285714,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.017647,semantic_dependency_v1
control_mux2_w3__identity__whole_output_cone,control_mux2_w3,identity,whole_output_cone,7,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.285714,0.857143,0.142857,1.000000,0.000000,2.000000,0.142857,0.857143,1.000000,0.285714,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.017611,semantic_dependency_v1
control_nested_mux_w2__identity__ground_truth_region,control_nested_mux_w2,identity,ground_truth_region,8,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.187500,0.937500,0.125000,1.000000,0.000000,1.000000,0.093750,0.875000,1.000000,0.187500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.020229,semantic_dependency_v1
control_nested_mux_w2__identity__whole_output_cone,control_nested_mux_w2,identity,whole_output_cone,8,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.187500,0.937500,0.125000,1.000000,0.000000,1.000000,0.093750,0.875000,1.000000,0.187500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.020281,semantic_dependency_v1
control_one_hot_mux_w2__identity__ground_truth_region,control_one_hot_mux_w2,identity,ground_truth_region,6,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,0.916667,0.166667,1.000000,0.000000,1.000000,0.125000,0.833333,1.000000,0.250000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.003200,semantic_dependency_v1
control_one_hot_mux_w2__identity__whole_output_cone,control_one_hot_mux_w2,identity,whole_output_cone,6,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,0.916667,0.166667,1.000000,0.000000,1.000000,0.125000,0.833333,1.000000,0.250000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.003212,semantic_dependency_v1
control_one_hot_mux_w3__identity__ground_truth_region,control_one_hot_mux_w3,identity,ground_truth_region,8,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,0.875000,0.125000,1.000000,0.000000,2.000000,0.125000,0.875000,1.000000,0.250000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.037107,semantic_dependency_v1
control_one_hot_mux_w3__identity__whole_output_cone,control_one_hot_mux_w3,identity,whole_output_cone,8,3,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.250000,0.875000,0.125000,1.000000,0.000000,2.000000,0.125000,0.875000,1.000000,0.250000,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.036965,semantic_dependency_v1
control_priority_mux_w2__identity__ground_truth_region,control_priority_mux_w2,identity,ground_truth_region,8,2,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.187500,0.937500,0.125000,1.000000,0.000000,1.000000,0.093750,0.875000,1.000000,0.187500,0.000000,0.000000,1.000000,0.000000,1.000000,sampled_estimate,formal_exhaustive,128,41,0.020316,semantic_dependency_v1
