benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count
generated_multiplier_4,refactor,new_n116,4,new_n134,0.8855468750000001,0.8828125,1.0,0.5,33,34,56b47154b58aa33a,778b1d1f0ae334a5,8,8,2,2
generated_multiplier_4,refactor,new_n116,5,new_n98,0.8584263392857143,0.8984375,1.0,0.14285714285714285,33,27,56b47154b58aa33a,e0c244a114dfd73b,8,8,2,2
generated_multiplier_4,refactor,new_n117,1,new_n125,0.937109375,0.9765625,1.0,0.5,34,33,0af0d1b2c6d96c14,f0308d3c84954188,8,8,2,2
generated_multiplier_4,refactor,new_n117,2,new_n129,0.8941406250000001,0.8984375,1.0,0.5,34,35,0af0d1b2c6d96c14,1f7b13a2fad871d5,8,8,2,2
generated_multiplier_4,refactor,new_n117,3,new_n133,0.8726562500000001,0.859375,1.0,0.5,34,33,0af0d1b2c6d96c14,a82c54656e068f84,8,8,2,2
generated_multiplier_4,refactor,new_n117,4,new_n115,0.8576953125,0.88671875,1.0,0.2,34,30,0af0d1b2c6d96c14,ef9b05d606e21933,8,8,2,2
generated_multiplier_4,refactor,new_n117,5,new_n116,0.8576953125,0.88671875,1.0,0.2,34,30,0af0d1b2c6d96c14,3883d57a691fd2a3,8,8,2,2
generated_multiplier_4,refactor,new_n118,1,new_n129,1.0,1.0,1.0,1.0,35,35,1f7b13a2fad871d5,1f7b13a2fad871d5,8,8,2,2
generated_multiplier_4,refactor,new_n118,2,new_n126,0.8774739583333334,0.8984375,1.0,0.3333333333333333,35,33,1f7b13a2fad871d5,0f1e77ff3c6a4b0d,8,8,2,2
generated_multiplier_4,refactor,new_n118,3,new_n125,0.8731770833333333,0.890625,1.0,0.3333333333333333,35,33,1f7b13a2fad871d5,f0308d3c84954188,8,8,2,2
generated_multiplier_4,refactor,new_n118,4,new_n132,0.8602864583333333,0.8671875,1.0,0.3333333333333333,35,33,1f7b13a2fad871d5,06e6655b7ec044ef,8,8,2,2
generated_multiplier_4,refactor,new_n118,5,new_n130,0.8582031250000001,0.7421875,1.0,1.0,35,35,1f7b13a2fad871d5,43208014e0c3b39b,8,8,2,2
generated_multiplier_4,refactor,new_n119,1,new_n130,1.0,1.0,1.0,1.0,35,35,43208014e0c3b39b,43208014e0c3b39b,8,8,2,2
generated_multiplier_4,refactor,new_n119,2,new_n132,0.8645833333333334,0.875,1.0,0.3333333333333333,35,33,43208014e0c3b39b,06e6655b7ec044ef,8,8,2,2
generated_multiplier_4,refactor,new_n119,3,new_n129,0.8582031250000001,0.7421875,1.0,1.0,35,35,43208014e0c3b39b,1f7b13a2fad871d5,8,8,2,2
generated_multiplier_4,refactor,new_n119,4,new_n135,0.8412388392857142,0.8671875,1.0,0.14285714285714285,35,29,43208014e0c3b39b,9f629d4f7228878e,8,8,2,2
generated_multiplier_4,refactor,new_n119,5,new_n126,0.8388020833333333,0.828125,1.0,0.3333333333333333,35,33,43208014e0c3b39b,0f1e77ff3c6a4b0d,8,8,2,2
generated_multiplier_4,refactor,new_n121,1,new_n133,1.0,1.0,1.0,1.0,33,33,a82c54656e068f84,a82c54656e068f84,8,8,2,2
generated_multiplier_4,refactor,new_n121,2,new_n132,0.9484374999999999,0.90625,1.0,1.0,33,33,a82c54656e068f84,06e6655b7ec044ef,8,8,2,2
generated_multiplier_4,refactor,new_n121,3,new_n125,0.935546875,0.8828125,1.0,1.0,33,33,a82c54656e068f84,f0308d3c84954188,8,8,2,2
generated_multiplier_4,refactor,new_n121,4,new_n126,0.9226562500000001,0.859375,1.0,1.0,33,33,a82c54656e068f84,0f1e77ff3c6a4b0d,8,8,2,2
generated_multiplier_4,refactor,new_n121,5,new_n115,0.8669921875000001,0.89453125,1.0,0.25,33,30,a82c54656e068f84,ef9b05d606e21933,8,8,2,2
generated_multiplier_4,refactor,new_n122,1,new_n134,1.0,1.0,1.0,1.0,34,34,778b1d1f0ae334a5,778b1d1f0ae334a5,8,8,2,2
generated_multiplier_4,refactor,new_n122,2,new_n127,0.9226562500000001,0.859375,1.0,1.0,34,34,778b1d1f0ae334a5,a7186f0038f22cac,8,8,2,2
generated_multiplier_4,refactor,new_n122,3,new_n119,0.8817708333333333,0.90625,1.0,0.3333333333333333,34,32,778b1d1f0ae334a5,1de303d0a71e3f34,8,8,2,2
generated_multiplier_4,refactor,new_n122,4,new_n117,0.8562500000000001,0.875,1.0,0.25,34,31,778b1d1f0ae334a5,4a440b0db73db0b9,8,8,2,2
generated_multiplier_4,refactor,new_n122,5,new_n124,0.8498325892857143,0.8828125,1.0,0.14285714285714285,34,28,778b1d1f0ae334a5,e19c7350a04382d8,8,8,2,2
generated_multiplier_4,refactor,new_n123,1,new_n135,1.0,1.0,1.0,1.0,29,29,9f629d4f7228878e,9f629d4f7228878e,8,8,2,2
generated_multiplier_4,refactor,new_n123,2,new_n105,0.9328125,0.96875,1.0,0.5,29,28,9f629d4f7228878e,f547b12273626e4d,8,8,2,2
generated_multiplier_4,refactor,new_n123,3,new_n132,0.9157031250000001,0.9921875,1.0,0.2,29,33,9f629d4f7228878e,06e6655b7ec044ef,8,8,2,2
generated_multiplier_4,refactor,new_n123,4,new_n120,0.912109375,0.9765625,1.0,0.25,29,26,9f629d4f7228878e,ef72686737b363d0,8,8,2,2
generated_multiplier_4,refactor,new_n123,5,new_n121,0.912109375,0.9765625,1.0,0.25,29,26,9f629d4f7228878e,dc7b71a2ddc81dd2,8,8,2,2
generated_multiplier_4,refactor_z,new_n18,1,new_n18,1.0,1.0,1.0,1.0,1,1,47d9ec050d70fefa,47d9ec050d70fefa,2,2,2,2
generated_multiplier_4,refactor_z,new_n18,2,new_n20,0.7406250000000001,0.9375,0.5,0.5,1,2,47d9ec050d70fefa,e0918d70fe50a066,2,4,2,2
generated_multiplier_4,refactor_z,new_n18,3,new_n24,0.671875,0.8125,0.5,0.5,1,2,47d9ec050d70fefa,2bf13ecf2111bbd3,2,4,2,2
generated_multiplier_4,refactor_z,new_n18,4,new_n39,0.6552083333333333,0.8125,0.5,0.3333333333333333,1,3,47d9ec050d70fefa,65cb0c2ec5e90b92,2,4,2,2
generated_multiplier_4,refactor_z,new_n18,5,new_n23,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,47d9ec050d70fefa,4b515fd7d699498f,2,2,2,2
generated_multiplier_4,refactor_z,new_n19,1,new_n19,1.0,1.0,1.0,1.0,1,1,cb06df8e226a6307,cb06df8e226a6307,2,2,2,2
generated_multiplier_4,refactor_z,new_n19,2,new_n21,0.7406250000000001,0.9375,0.5,0.5,1,2,cb06df8e226a6307,cf15de6ce236cf9a,2,4,2,2
generated_multiplier_4,refactor_z,new_n19,3,new_n24,0.671875,0.8125,0.5,0.5,1,2,cb06df8e226a6307,2bf13ecf2111bbd3,2,4,2,2
generated_multiplier_4,refactor_z,new_n19,4,new_n41,0.671875,0.8125,0.5,0.5,1,2,cb06df8e226a6307,155a98949f72be0b,2,4,2,2
generated_multiplier_4,refactor_z,new_n19,5,new_n39,0.6552083333333333,0.8125,0.5,0.3333333333333333,1,3,cb06df8e226a6307,65cb0c2ec5e90b92,2,4,2,2
generated_multiplier_4,refactor_z,new_n20,1,new_n24,1.0,1.0,1.0,1.0,2,2,2bf13ecf2111bbd3,2bf13ecf2111bbd3,4,4,2,2
generated_multiplier_4,refactor_z,new_n20,2,new_n39,0.9500000000000001,1.0,1.0,0.5,2,3,2bf13ecf2111bbd3,65cb0c2ec5e90b92,4,4,2,2
generated_multiplier_4,refactor_z,new_n20,3,new_n26,0.8628125,0.96875,0.8,0.5,2,3,2bf13ecf2111bbd3,ff53e7a71e59580f,4,5,2,2
generated_multiplier_4,refactor_z,new_n20,4,new_n38,0.8628125,0.96875,0.8,0.5,2,3,2bf13ecf2111bbd3,687c9dc04f81488b,4,5,2,2
generated_multiplier_4,refactor_z,new_n20,5,new_n20,0.8624999999999999,0.75,1.0,1.0,2,2,2bf13ecf2111bbd3,e0918d70fe50a066,4,4,2,2
generated_multiplier_4,refactor_z,new_n21,1,new_n42,0.6659375,0.65625,0.8,0.25,2,5,b8dadea42e6123ef,a25184d7d70e8843,4,5,2,2
generated_multiplier_4,refactor_z,new_n21,2,new_n28,0.6570833333333334,0.625,0.8,0.3333333333333333,2,4,b8dadea42e6123ef,3190aed2d5dce916,4,5,2,2
generated_multiplier_4,refactor_z,new_n21,3,new_n40,0.6570833333333334,0.625,0.8,0.3333333333333333,2,4,b8dadea42e6123ef,e696ff55970d4763,4,5,2,2
generated_multiplier_4,refactor_z,new_n21,4,new_n24,0.65625,0.375,1.0,1.0,2,2,b8dadea42e6123ef,2bf13ecf2111bbd3,4,4,2,2
generated_multiplier_4,refactor_z,new_n21,5,new_n32,0.64375,0.625,0.8,0.2,2,6,b8dadea42e6123ef,e10575f2228f5e54,4,5,2,2
generated_multiplier_4,refactor_z,new_n23,1,new_n23,1.0,1.0,1.0,1.0,1,1,4b515fd7d699498f,4b515fd7d699498f,2,2,2,2
generated_multiplier_4,refactor_z,new_n23,2,new_n33,0.6293898809523809,0.90625,0.3333333333333333,0.14285714285714285,1,7,4b515fd7d699498f,3462685c2978dbd7,2,6,2,2
generated_multiplier_4,refactor_z,new_n23,3,new_n18,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,4b515fd7d699498f,47d9ec050d70fefa,2,2,2,2
generated_multiplier_4,refactor_z,new_n23,4,new_n36,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,4b515fd7d699498f,06c3272985e328dc,2,2,2,2
generated_multiplier_4,refactor_z,new_n23,5,new_n54,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,4b515fd7d699498f,cb60c2fbaaf9f6e2,2,2,2,2
generated_multiplier_4,refactor_z,new_n24,1,new_n29,1.0,1.0,1.0,1.0,1,1,6a73686ecc682206,6a73686ecc682206,2,2,2,2
generated_multiplier_4,refactor_z,new_n24,2,new_n31,0.675625,0.9375,0.4,0.2,1,5,6a73686ecc682206,f3b31876b86d5bf7,2,5,2,2
generated_multiplier_4,refactor_z,new_n24,3,new_n24,0.671875,0.8125,0.5,0.5,1,2,6a73686ecc682206,2bf13ecf2111bbd3,2,4,2,2
generated_multiplier_4,refactor_z,new_n24,4,new_n41,0.671875,0.8125,0.5,0.5,1,2,6a73686ecc682206,155a98949f72be0b,2,4,2,2
generated_multiplier_4,refactor_z,new_n24,5,new_n66,0.671875,0.8125,0.5,0.5,1,2,6a73686ecc682206,ad7389ab505febfe,2,4,2,2
generated_multiplier_4,refactor_z,new_n25,1,new_n25,1.0,1.0,1.0,1.0,1,1,43826ad8aaba919c,43826ad8aaba919c,2,2,2,2
generated_multiplier_4,refactor_z,new_n25,2,new_n27,0.7061458333333334,0.96875,0.4,0.3333333333333333,1,3,43826ad8aaba919c,768f34e3306bddab,2,5,2,2
generated_multiplier_4,refactor_z,new_n25,3,new_n30,0.675625,0.9375,0.4,0.2,1,5,43826ad8aaba919c,5ef274b86cd7e770,2,5,2,2
generated_multiplier_4,refactor_z,new_n25,4,new_n41,0.671875,0.8125,0.5,0.5,1,2,43826ad8aaba919c,155a98949f72be0b,2,4,2,2
generated_multiplier_4,refactor_z,new_n25,5,new_n19,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,43826ad8aaba919c,cb06df8e226a6307,2,2,2,2
generated_multiplier_4,refactor_z,new_n26,1,new_n38,1.0,1.0,1.0,1.0,3,3,687c9dc04f81488b,687c9dc04f81488b,5,5,2,2
generated_multiplier_4,refactor_z,new_n26,2,new_n26,0.965625,0.9375,1.0,1.0,3,3,687c9dc04f81488b,ff53e7a71e59580f,5,5,2,2
generated_multiplier_4,refactor_z,new_n26,3,new_n39,0.9128124999999999,0.96875,0.8,1.0,3,3,687c9dc04f81488b,65cb0c2ec5e90b92,5,4,2,2
generated_multiplier_4,refactor_z,new_n26,4,new_n24,0.8628125,0.96875,0.8,0.5,3,2,687c9dc04f81488b,2bf13ecf2111bbd3,5,4,2,2
generated_multiplier_4,refactor_z,new_n26,5,new_n41,0.8628125,0.96875,0.8,0.5,3,2,687c9dc04f81488b,155a98949f72be0b,5,4,2,2
generated_multiplier_4,refactor_z,new_n27,1,new_n28,0.9328125,0.96875,1.0,0.5,3,4,04c01bbe97751f15,3190aed2d5dce916,5,5,2,2
generated_multiplier_4,refactor_z,new_n27,2,new_n42,0.8302083333333333,0.8125,1.0,0.3333333333333333,3,5,04c01bbe97751f15,a25184d7d70e8843,5,5,2,2
generated_multiplier_4,refactor_z,new_n27,3,new_n40,0.8296875000000001,0.78125,1.0,0.5,3,4,04c01bbe97751f15,e696ff55970d4763,5,5,2,2
generated_multiplier_4,refactor_z,new_n27,4,new_n32,0.8046875000000001,0.78125,1.0,0.25,3,6,04c01bbe97751f15,e10575f2228f5e54,5,5,2,2
generated_multiplier_4,refactor_z,new_n27,5,new_n45,0.7528273809523809,0.8125,0.8333333333333334,0.14285714285714285,3,9,04c01bbe97751f15,3e9d6c1bef08b293,5,6,2,2
generated_multiplier_4,refactor_z,new_n28,1,new_n27,0.9328125,0.96875,1.0,0.5,4,3,d2ca0b7733bff376,768f34e3306bddab,5,5,2,2
generated_multiplier_4,refactor_z,new_n28,2,new_n30,0.915625,0.9375,1.0,0.5,4,5,d2ca0b7733bff376,5ef274b86cd7e770,5,5,2,2
generated_multiplier_4,refactor_z,new_n28,3,new_n26,0.8296875000000001,0.78125,1.0,0.5,4,3,d2ca0b7733bff376,ff53e7a71e59580f,5,5,2,2
generated_multiplier_4,refactor_z,new_n28,4,new_n38,0.7953125000000001,0.71875,1.0,0.5,4,3,d2ca0b7733bff376,687c9dc04f81488b,5,5,2,2
generated_multiplier_4,refactor_z,new_n28,5,new_n44,0.7499479166666667,0.796875,0.8333333333333334,0.2,4,8,d2ca0b7733bff376,95139ed949feb43d,5,6,2,2
generated_multiplier_4,refactor_z,new_n29,1,new_n30,1.0,1.0,1.0,1.0,5,5,5ef274b86cd7e770,5ef274b86cd7e770,5,5,2,2
generated_multiplier_4,refactor_z,new_n29,2,new_n27,0.9161458333333333,0.96875,1.0,0.3333333333333333,5,3,5ef274b86cd7e770,768f34e3306bddab,5,5,2,2
generated_multiplier_4,refactor_z,new_n29,3,new_n26,0.8130208333333334,0.78125,1.0,0.3333333333333333,5,3,5ef274b86cd7e770,ff53e7a71e59580f,5,5,2,2
generated_multiplier_4,refactor_z,new_n29,4,new_n38,0.8130208333333334,0.78125,1.0,0.3333333333333333,5,3,5ef274b86cd7e770,687c9dc04f81488b,5,5,2,2
generated_multiplier_4,refactor_z,new_n29,5,new_n31,0.79375,0.625,1.0,1.0,5,5,5ef274b86cd7e770,f3b31876b86d5bf7,5,5,2,2
generated_multiplier_4,refactor_z,new_n30,1,new_n31,1.0,1.0,1.0,1.0,5,5,f3b31876b86d5bf7,f3b31876b86d5bf7,5,5,2,2
generated_multiplier_4,refactor_z,new_n30,2,new_n38,0.8473958333333333,0.84375,1.0,0.3333333333333333,5,3,f3b31876b86d5bf7,687c9dc04f81488b,5,5,2,2
generated_multiplier_4,refactor_z,new_n30,3,new_n26,0.8130208333333334,0.78125,1.0,0.3333333333333333,5,3,f3b31876b86d5bf7,ff53e7a71e59580f,5,5,2,2
generated_multiplier_4,refactor_z,new_n30,4,new_n30,0.79375,0.625,1.0,1.0,5,5,f3b31876b86d5bf7,5ef274b86cd7e770,5,5,2,2
generated_multiplier_4,refactor_z,new_n30,5,new_n74,0.7799479166666667,0.796875,0.8333333333333334,0.5,5,6,f3b31876b86d5bf7,760014ef1e419c3e,5,6,2,2
generated_multiplier_4,refactor_z,new_n31,1,new_n32,1.0,1.0,1.0,1.0,6,6,e10575f2228f5e54,e10575f2228f5e54,5,5,2,2
generated_multiplier_4,refactor_z,new_n31,2,new_n28,0.7958333333333333,0.75,1.0,0.3333333333333333,6,4,e10575f2228f5e54,3190aed2d5dce916,5,5,2,2
generated_multiplier_4,refactor_z,new_n31,3,new_n40,0.7270833333333333,0.625,1.0,0.3333333333333333,6,4,e10575f2228f5e54,e696ff55970d4763,5,5,2,2
generated_multiplier_4,refactor_z,new_n31,4,new_n42,0.7265625,0.59375,1.0,0.5,6,5,e10575f2228f5e54,a25184d7d70e8843,5,5,2,2
generated_multiplier_4,refactor_z,new_n31,5,new_n45,0.6776041666666667,0.65625,0.8333333333333334,0.25,6,9,e10575f2228f5e54,3e9d6c1bef08b293,5,6,2,2
generated_multiplier_4,refactor_z,new_n32,1,new_n37,1.0,1.0,1.0,1.0,7,7,6eaa28379cbfc583,6eaa28379cbfc583,6,6,2,2
generated_multiplier_4,refactor_z,new_n32,2,new_n43,0.9414062500000001,0.984375,1.0,0.5,7,8,6eaa28379cbfc583,bc780a3d93f5d496,6,6,2,2
generated_multiplier_4,refactor_z,new_n32,3,new_n71,0.9070312500000001,0.921875,1.0,0.5,7,8,6eaa28379cbfc583,757284f4221f6662,6,6,2,2
generated_multiplier_4,refactor_z,new_n32,4,new_n72,0.8656250000000001,0.9375,0.8571428571428571,0.5,7,8,6eaa28379cbfc583,396d076880f65991,6,7,2,2
generated_multiplier_4,refactor_z,new_n32,5,new_n33,0.8624999999999999,0.75,1.0,1.0,7,7,6eaa28379cbfc583,3462685c2978dbd7,6,6,2,2
generated_multiplier_4,refactor_z,new_n33,1,new_n32,0.8057291666666668,0.84375,0.8333333333333334,0.5,7,6,fe0a6a2943460f2f,e10575f2228f5e54,6,5,2,2
generated_multiplier_4,refactor_z,new_n33,2,new_n44,0.70078125,0.546875,1.0,0.5,7,8,fe0a6a2943460f2f,95139ed949feb43d,6,6,2,2
generated_multiplier_4,refactor_z,new_n33,3,new_n37,0.6906249999999999,0.4375,1.0,1.0,7,7,fe0a6a2943460f2f,6eaa28379cbfc583,6,6,2,2
generated_multiplier_4,refactor_z,new_n33,4,new_n71,0.68359375,0.515625,1.0,0.5,7,8,fe0a6a2943460f2f,757284f4221f6662,6,6,2,2
generated_multiplier_4,refactor_z,new_n33,5,new_n45,0.6755208333333333,0.53125,1.0,0.3333333333333333,7,9,fe0a6a2943460f2f,3e9d6c1bef08b293,6,6,2,2
generated_multiplier_4,refactor_z,new_n35,1,new_n36,1.0,1.0,1.0,1.0,1,1,06c3272985e328dc,06c3272985e328dc,2,2,2,2
generated_multiplier_4,refactor_z,new_n35,2,new_n18,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,06c3272985e328dc,47d9ec050d70fefa,2,2,2,2
generated_multiplier_4,refactor_z,new_n35,3,new_n23,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,06c3272985e328dc,4b515fd7d699498f,2,2,2,2
generated_multiplier_4,refactor_z,new_n35,4,new_n61,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,06c3272985e328dc,b8de2bc840a17203,2,2,2,2
generated_multiplier_4,refactor_z,new_n35,5,new_n111,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,06c3272985e328dc,b0351b35ebc9fd1b,2,2,2,2
generated_multiplier_4,refactor_z,new_n36,1,new_n54,1.0,1.0,1.0,1.0,1,1,cb60c2fbaaf9f6e2,cb60c2fbaaf9f6e2,2,2,2,2
generated_multiplier_4,refactor_z,new_n36,2,new_n66,0.671875,0.8125,0.5,0.5,1,2,cb60c2fbaaf9f6e2,ad7389ab505febfe,2,4,2,2
generated_multiplier_4,refactor_z,new_n36,3,new_n19,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,cb60c2fbaaf9f6e2,cb06df8e226a6307,2,2,2,2
generated_multiplier_4,refactor_z,new_n36,4,new_n23,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,cb60c2fbaaf9f6e2,4b515fd7d699498f,2,2,2,2
generated_multiplier_4,refactor_z,new_n36,5,new_n29,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,cb60c2fbaaf9f6e2,6a73686ecc682206,2,2,2,2
generated_multiplier_4,refactor_z,new_n37,1,new_n46,1.0,1.0,1.0,1.0,1,1,1ac90e850d694c08,1ac90e850d694c08,2,2,2,2
generated_multiplier_4,refactor_z,new_n37,2,new_n19,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,1ac90e850d694c08,cb06df8e226a6307,2,2,2,2
generated_multiplier_4,refactor_z,new_n37,3,new_n25,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,1ac90e850d694c08,43826ad8aaba919c,2,2,2,2
generated_multiplier_4,refactor_z,new_n37,4,new_n79,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,1ac90e850d694c08,c4415c893735d027,2,2,2,2
generated_multiplier_4,refactor_z,new_n37,5,new_n107,0.6291666666666667,0.75,0.3333333333333333,1.0,1,1,1ac90e850d694c08,037bb0b7ec757977,2,2,2,2
generated_multiplier_4,refactor_z,new_n38,1,new_n32,0.815625,0.9375,0.8,0.2,2,6,515d882237025d09,e10575f2228f5e54,4,5,2,2
generated_multiplier_4,refactor_z,new_n38,2,new_n28,0.7602083333333333,0.8125,0.8,0.3333333333333333,2,4,515d882237025d09,3190aed2d5dce916,4,5,2,2
generated_multiplier_4,refactor_z,new_n38,3,new_n42,0.6659375,0.65625,0.8,0.25,2,5,515d882237025d09,a25184d7d70e8843,4,5,2,2
generated_multiplier_4,refactor_z,new_n38,4,new_n40,0.6570833333333334,0.625,0.8,0.3333333333333333,2,4,515d882237025d09,e696ff55970d4763,4,5,2,2
generated_multiplier_4,refactor_z,new_n38,5,new_n41,0.65625,0.375,1.0,1.0,2,2,515d882237025d09,155a98949f72be0b,4,4,2,2
generated_multiplier_4,refactor_z,new_n39,1,new_n41,1.0,1.0,1.0,1.0,2,2,155a98949f72be0b,155a98949f72be0b,4,4,2,2
generated_multiplier_4,refactor_z,new_n39,2,new_n38,0.8628125,0.96875,0.8,0.5,2,3,155a98949f72be0b,687c9dc04f81488b,4,5,2,2
generated_multiplier_4,refactor_z,new_n39,3,new_n26,0.8284375,0.90625,0.8,0.5,2,3,155a98949f72be0b,ff53e7a71e59580f,4,5,2,2
generated_multiplier_4,refactor_z,new_n39,4,new_n24,0.8256249999999999,0.9375,0.6,1.0,2,2,155a98949f72be0b,2bf13ecf2111bbd3,4,4,2,2
generated_multiplier_4,refactor_z,new_n39,5,new_n66,0.8256249999999999,0.9375,0.6,1.0,2,2,155a98949f72be0b,ad7389ab505febfe,4,4,2,2
generated_multiplier_4,refactor_z,new_n40,1,new_n42,0.9333333333333333,1.0,1.0,0.3333333333333333,3,5,e706d45cc7009455,a25184d7d70e8843,5,5,2,2
generated_multiplier_4,refactor_z,new_n40,2,new_n40,0.9328125,0.96875,1.0,0.5,3,4,e706d45cc7009455,e696ff55970d4763,5,5,2,2
generated_multiplier_4,refactor_z,new_n40,3,new_n28,0.8296875000000001,0.78125,1.0,0.5,3,4,e706d45cc7009455,3190aed2d5dce916,5,5,2,2
generated_multiplier_4,refactor_z,new_n40,4,new_n45,0.804389880952381,0.90625,0.8333333333333334,0.14285714285714285,3,9,e706d45cc7009455,3e9d6c1bef08b293,5,6,2,2
generated_multiplier_4,refactor_z,new_n40,5,new_n75,0.778125,0.9375,0.7142857142857143,0.125,3,10,e706d45cc7009455,8e3302147e0d4501,5,7,2,2
generated_multiplier_4,refactor_z,new_n41,1,new_n26,0.915625,0.9375,1.0,0.5,4,3,81c91a011c9a0776,ff53e7a71e59580f,5,5,2,2
generated_multiplier_4,refactor_z,new_n41,2,new_n38,0.915625,0.9375,1.0,0.5,4,3,81c91a011c9a0776,687c9dc04f81488b,5,5,2,2
generated_multiplier_4,refactor_z,new_n41,3,new_n39,0.8628125,0.96875,0.8,0.5,4,3,81c91a011c9a0776,65cb0c2ec5e90b92,5,4,2,2
generated_multiplier_4,refactor_z,new_n41,4,new_n44,0.8530729166666668,0.984375,0.8333333333333334,0.2,4,8,81c91a011c9a0776,95139ed949feb43d,5,6,2,2
generated_multiplier_4,refactor_z,new_n41,5,new_n74,0.84921875,0.953125,0.8333333333333334,0.3333333333333333,4,6,81c91a011c9a0776,760014ef1e419c3e,5,6,2,2
generated_multiplier_4,refactor_z,new_n42,1,new_n71,1.0,1.0,1.0,1.0,8,8,757284f4221f6662,757284f4221f6662,6,6,2,2
generated_multiplier_4,refactor_z,new_n42,2,new_n43,0.9484374999999999,0.90625,1.0,1.0,8,8,757284f4221f6662,bc780a3d93f5d496,6,6,2,2
generated_multiplier_4,refactor_z,new_n42,3,new_n44,0.9484374999999999,0.90625,1.0,1.0,8,8,757284f4221f6662,95139ed949feb43d,6,6,2,2
generated_multiplier_4,refactor_z,new_n42,4,new_n72,0.9328124999999999,0.96875,0.8571428571428571,1.0,8,8,757284f4221f6662,396d076880f65991,6,7,2,2
generated_multiplier_4,refactor_z,new_n42,5,new_n37,0.9070312500000001,0.921875,1.0,0.5,8,7,757284f4221f6662,6eaa28379cbfc583,6,6,2,2
generated_multiplier_4,refactor_z,new_n43,1,new_n45,0.9414062500000001,0.984375,1.0,0.5,8,9,466af362bd21cb3d,3e9d6c1bef08b293,6,6,2,2
generated_multiplier_4,refactor_z,new_n43,2,new_n75,0.8317708333333333,0.90625,0.8571428571428571,0.3333333333333333,8,10,466af362bd21cb3d,8e3302147e0d4501,6,7,2,2
generated_multiplier_4,refactor_z,new_n43,3,new_n73,0.8269531250000001,0.8671875,0.8571428571428571,0.5,8,9,466af362bd21cb3d,e48dda7248a5e4b3,6,7,2,2
generated_multiplier_4,refactor_z,new_n43,4,new_n42,0.8236979166666668,0.921875,0.8333333333333334,0.25,8,5,466af362bd21cb3d,a25184d7d70e8843,6,5,2,2
generated_multiplier_4,refactor_z,new_n43,5,new_n40,0.8015104166666667,0.890625,0.8333333333333334,0.2,8,4,466af362bd21cb3d,e696ff55970d4763,6,5,2,2
generated_multiplier_4,refactor_z,new_n44,1,new_n43,0.9070312500000001,0.921875,1.0,0.5,9,8,84dca0826283d53d,bc780a3d93f5d496,6,6,2,2
generated_multiplier_4,refactor_z,new_n44,2,new_n44,0.9070312500000001,0.921875,1.0,0.5,9,8,84dca0826283d53d,95139ed949feb43d,6,6,2,2
generated_multiplier_4,refactor_z,new_n44,3,new_n37,0.8817708333333333,0.90625,1.0,0.3333333333333333,9,7,84dca0826283d53d,6eaa28379cbfc583,6,6,2,2
generated_multiplier_4,refactor_z,new_n44,4,new_n47,0.8656250000000001,0.9375,0.8571428571428571,0.5,9,10,84dca0826283d53d,b6ce367596e194a5,6,7,2,2
generated_multiplier_4,refactor_z,new_n44,5,new_n71,0.85546875,0.828125,1.0,0.5,9,8,84dca0826283d53d,757284f4221f6662,6,6,2,2
generated_multiplier_4,refactor_z,new_n45,1,new_n47,1.0,1.0,1.0,1.0,10,10,b6ce367596e194a5,b6ce367596e194a5,7,7,2,2
generated_multiplier_4,refactor_z,new_n45,2,new_n63,0.8903645833333333,0.921875,1.0,0.3333333333333333,10,12,b6ce367596e194a5,f2b97f311a2f1992,7,7,2,2
generated_multiplier_4,refactor_z,new_n45,3,new_n64,0.8903645833333333,0.921875,1.0,0.3333333333333333,10,12,b6ce367596e194a5,aaa1b5e15bf943f4,7,7,2,2
generated_multiplier_4,refactor_z,new_n45,4,new_n72,0.8645833333333334,0.875,1.0,0.3333333333333333,10,8,b6ce367596e194a5,396d076880f65991,7,7,2,2
generated_multiplier_4,refactor_z,new_n45,5,new_n102,0.8522135416666667,0.8828125,1.0,0.16666666666666666,10,15,b6ce367596e194a5,1598a06c02b11f4b,7,7,2,2
generated_multiplier_4,refactor_z,new_n46,1,new_n48,1.0,1.0,1.0,1.0,10,10,7fe2e1577981904f,7fe2e1577981904f,7,7,2,2
